id,question,cot,answer,unit
CH245,"Consider a circuit AB with R1 = 60 Ω, R2 = 30 Ω, satisfying LCω² = 1, and uAM is in quadrature (90° out of phase) with uMB. The total power consumed by the circuit when U = 80 V is applied across AB is 64.0 W. If this same voltage is applied to the MB segment (containing R2 and L), what is the power consumed by MB?","Step 1: Analyze resonance and 90° phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the characteristic relationship Z_L² = Z_C² = R₁ × R₂.
Step 2: Set up the total circuit power P_AB
When the circuit is at resonance, the total impedance becomes purely resistive and equals R₁ + R₂. The power consumed by the entire circuit is therefore P_AB = U² / (R₁ + R₂) = 64.0 W.
Step 3: Transform the power of segment MB (P_MB)
When the voltage U is applied directly across segment MB (consisting of R₂ and L), the power consumed by this segment is P_MB = (U² × R₂) / (R₂² + Z_L²). Substituting Z_L² = R₁ × R₂ into the denominator gives P_MB = (U² × R₂) / (R₂² + R₁ × R₂) = (U² × R₂) / [R₂(R₂ + R₁)] = U² / (R₁ + R₂).
Step 4: Conclusion
From the expressions above, we see that P_MB is always equal to P_AB under these conditions. Therefore P_MB = P_AB = 64.0 W.",64.0,W
CH246,The AB circuit satisfies LCω² = 1. The voltages uAM and uMB are 90° out of phase. Given R1 = 30 Ω and R2 = 40 Ω. Calculate the power factor of the entire circuit.,"Step 1: Analyze circuit conditions
From LCω² = 1 we obtain Z_L = Z_C. This is the condition for full electrical resonance to occur in a series RLC circuit.
Step 2: Determine the phase difference of the entire circuit
When the circuit is at resonance, the total voltage u_AB and the current i are always in phase with each other. Therefore φ = 0.
Step 3: Calculate the power factor
The power factor of the entire circuit is given by cos φ. Since φ = 0 we have cos φ = cos(0) = 1.
Step 4: Conclusion
For any values of R₁ and R₂, as long as the circuit is at resonance, the power factor always reaches its maximum value. Therefore cos φ = 1.",1,-
CH247,"For circuit AB, LCω² = 1, and uAM and uMB are 90° out of phase. Given R1 = 70 Ω and R2 = 40 Ω. Calculate the power factor of the entire circuit.","Step 1: Analyze circuit conditions
From the condition LCω² = 1 we obtain Z_L = Z_C. This is the phenomenon of full electrical resonance in a series RLC circuit.
Step 2: Determine the phase difference of the entire circuit
When the circuit is at resonance, the total voltage u_AB and the current i are always in phase with each other. Therefore φ = 0.
Step 3: Calculate the power factor
The power factor of the entire circuit is calculated using cos φ. Since φ = 0 we have cos φ = cos(0) = 1.
Step 4: Conclusion
Regardless of the specific values of R₁ and R₂, as long as the resonance condition (Z_L = Z_C) is satisfied, the power factor of the entire circuit always reaches its maximum value. Therefore cos φ = 1.",1,-
CH248,"Circuit AB satisfies the condition LCω² = 1, and the voltages uAM and uMB are 90 degrees out of phase. Given R1 = 25 Ω and R2 = 30 Ω, calculate the power factor of the entire circuit.","Step 1: Analyze circuit conditions
From the condition LCω² = 1 we obtain Z_L = Z_C. This is the phenomenon of full electrical resonance in a series RLC circuit.
Step 2: Determine the phase difference of the entire circuit
When the circuit is at resonance, the total voltage u_AB and the current i are always in phase with each other. Therefore φ = 0.
Step 3: Calculate the power factor
The power factor of the entire circuit is calculated using cos φ. Since φ = 0 we have cos φ = cos(0) = 1.
Step 4: Conclusion
Regardless of the specific values of R₁ and R₂, as long as the resonance condition (Z_L = Z_C) is satisfied, the power factor of the entire circuit always reaches its maximum value. Therefore cos φ = 1.",1,-
CH249,"The circuit AB satisfies the condition LCω² = 1, and the voltages u_AM and u_MB are 90° out of phase. Given R1 = 60 Ω and R2 = 15 Ω. Calculate the power factor of the entire circuit.","Step 1: Analyze circuit conditions
From the condition LCω² = 1 we obtain Z_L = Z_C. This is the phenomenon of full electrical resonance in a series RLC circuit.
Step 2: Determine the phase difference of the entire circuit
When the circuit is at resonance, the total voltage u_AB and the current i are always in phase with each other. Therefore φ = 0.
Step 3: Calculate the power factor
The power factor of the entire circuit is calculated using cos φ. Since φ = 0 we have cos φ = cos(0) = 1.
Step 4: Conclusion
Regardless of the specific values of R₁ and R₂, as long as the resonance condition (Z_L = Z_C) is satisfied, the power factor of the entire circuit always reaches its maximum value. Therefore cos φ = 1.",1,-
CH250,Circuit AB satisfies LCω² = 1. Voltages uAM and uMB are 90° out of phase. Given R1 = 80 Ω and R2 = 90 Ω. Calculate the power factor of the entire circuit.,"Step 1: Analyze circuit conditions
From the condition LCω² = 1 we obtain Z_L = Z_C. This is the phenomenon of full electrical resonance in a series RLC circuit.
Step 2: Determine the phase difference of the entire circuit
When the circuit is at resonance, the total voltage u_AB and the current i are always in phase with each other. Therefore φ = 0.
Step 3: Calculate the power factor
The power factor of the entire circuit is calculated using cos φ. Since φ = 0 we have cos φ = cos(0) = 1.
Step 4: Conclusion
Regardless of the specific values of R₁ and R₂, as long as the resonance condition (Z_L = Z_C) is satisfied, the power factor of the entire circuit always reaches its maximum value. Therefore cos φ = 1.",1,-
CH251,"A series circuit consists of a pure inductor (XL = 25 Ω), a capacitor (XC = 100 Ω), and a resistor R. An RMS voltage of 120 V is applied to the circuit. If only the frequency is doubled, what will be the RMS voltage across the resistor R?","Step 1: Change in parameters when frequency is doubled (f' = 2f)
Inductive reactance Z_L is directly proportional to frequency so Z_L' = 2 × 25 = 50 Ω. Capacitive reactance Z_C is inversely proportional to frequency so Z_C' = 100 / 2 = 50 Ω.
Step 2: Determine the circuit state
Because Z_L' = Z_C' = 50 Ω the circuit reaches electrical resonance.
Step 3: Calculate the voltage across the resistor R
At resonance, the RMS voltage across the resistor (U_R) reaches its maximum value and equals the source voltage U exactly. Therefore U_R = U = 120 V.
Step 4: Conclusion
Regardless of the value of R, in the resonance state the entire source voltage is concentrated across the resistor. Therefore U_R = 120 V.",120,V
CH252,"A series circuit has XL = 20 Ω, XC = 80 Ω, and U = 150 V. When the frequency is doubled, what is the RMS voltage across the resistor R?","Step 1: Change in parameters when frequency is doubled (f' = 2f)
Inductive reactance Z_L is directly proportional to frequency so Z_L' = 2 × 20 = 40 Ω. Capacitive reactance Z_C is inversely proportional to frequency so Z_C' = 80 / 2 = 40 Ω.
Step 2: Determine the circuit state
Because Z_L' = Z_C' = 40 Ω the circuit reaches electrical resonance.
Step 3: Calculate the voltage across the resistor R
At the resonance state, the RMS voltage across the resistor (U_R) is always exactly equal to the source voltage U because the voltages across the inductor and capacitor cancel each other out completely. Therefore U_R = U = 150 V.
Step 4: Conclusion
Regardless of the value of the resistor R, when the circuit is at resonance the entire source voltage appears across the resistor. Therefore U_R = 150 V.",150,V
CH253,"An RLC series circuit has XL = 30 Ω and XC = 270 Ω, and is supplied with a voltage of U = 220 V. If the frequency is tripled, what will be the RMS voltage across the resistor R?","Step 1: Change in parameters when frequency is tripled (f' = 3f)
Inductive reactance Z_L is directly proportional to frequency so Z_L' = 3 × 30 = 90 Ω. Capacitive reactance Z_C is inversely proportional to frequency so Z_C' = 270 / 3 = 90 Ω.
Step 2: Determine the circuit state
Because Z_L' = Z_C' = 90 Ω the circuit reaches electrical resonance.
Step 3: Calculate the voltage across the resistor R
At the resonance state, the voltages across the inductor and capacitor cancel each other out completely (U_L = U_C), so the RMS voltage across the resistor (U_R) is exactly equal to the source voltage U. Therefore U_R = U = 220 V.
Step 4: Conclusion
Regardless of the value of the resistor R, when the circuit is at resonance the entire RMS source voltage is concentrated across the resistor. Therefore U_R = 220 V.",220,V
CH254,"Given a series circuit with XL = 40 Ω, XC = 160 Ω, and U = 100 V. If the frequency is doubled, what is the RMS voltage across R?","Step 1: Change in parameters when frequency is doubled (f' = 2f)
Inductive reactance Z_L is directly proportional to frequency so Z_L' = 2 × 40 = 80 Ω. Capacitive reactance Z_C is inversely proportional to frequency so Z_C' = 160 / 2 = 80 Ω.
Step 2: Determine the circuit state
Because Z_L' = Z_C' = 80 Ω the circuit reaches electrical resonance.
Step 3: Calculate the voltage across the resistor R
At the resonance state, the RMS voltages across the inductor and capacitor cancel each other out completely (U_L = U_C), which means the RMS voltage across the resistor (U_R) is exactly equal to the source voltage U. Therefore U_R = U = 100 V.
Step 4: Conclusion
When the frequency changes and causes the circuit to resonate, the entire source voltage appears across the resistor R. Therefore U_R = 100 V.",100,V
CH255,"A circuit has XL = 15 Ω, XC = 135 Ω, and a source voltage U = 90 V. If the frequency is tripled, what is the RMS voltage across the resistor R?","Step 1: Change in parameters when frequency is tripled (f' = 3f)
Inductive reactance Z_L is directly proportional to frequency so Z_L' = 3 × 15 = 45 Ω. Capacitive reactance Z_C is inversely proportional to frequency so Z_C' = 135 / 3 = 45 Ω.
Step 2: Determine the circuit state
Because Z_L' = Z_C' = 45 Ω the circuit reaches electrical resonance.
Step 3: Calculate the voltage across the resistor R
At the resonance state, the voltages across the inductor and capacitor cancel each other out completely (U_L = U_C), so the RMS voltage across the resistor (U_R) is exactly equal to the source voltage U. Therefore U_R = U = 90 V.
Step 4: Conclusion
Regardless of the value of the resistor R, when the frequency changes and causes the circuit to resonate, the entire source voltage is concentrated across the resistor. Therefore U_R = 90 V.",90,V
CH256,"An RLC circuit has an inductive reactance XL = 18 Ω, a capacitive reactance XC = 72 Ω, and the total voltage U = 200 V. When the frequency is doubled, what is the RMS voltage across the resistor R?","Step 1: Change in parameters when frequency is doubled (f' = 2f)
Inductive reactance Z_L is directly proportional to frequency so Z_L' = 2 × 18 = 36 Ω. Capacitive reactance Z_C is inversely proportional to frequency so Z_C' = 72 / 2 = 36 Ω.
Step 2: Determine the circuit state
Because Z_L' = Z_C' = 36 Ω the circuit reaches electrical resonance.
Step 3: Calculate the voltage across the resistor R
At the resonance state, the voltages across the inductor and capacitor cancel each other out completely (U_L = U_C). According to Ohm’s law for a series circuit, the RMS voltage across the resistor (U_R) is exactly equal to the source voltage U. Therefore U_R = U = 200 V.
Step 4: Conclusion
Regardless of the value of the resistor R, when the frequency changes and causes the circuit to resonate, the entire source voltage is concentrated across the resistor. Therefore U_R = 200 V.",200,V
CH257,"n a series circuit, XL = 22 Ω, XC = 198 Ω, U = 110 V. If the frequency is increased by 3 times, what is the RMS voltage across R?","Step 1: Change in parameters when frequency is increased threefold (f' = 3f)
Inductive reactance Z_L is directly proportional to frequency so Z_L' = 3 × 22 = 66 Ω. Capacitive reactance Z_C is inversely proportional to frequency so Z_C' = 198 / 3 = 66 Ω.
Step 2: Determine the circuit state
Because Z_L' = Z_C' = 66 Ω the circuit reaches electrical resonance.
Step 3: Calculate the voltage across the resistor R
At resonance, the voltages across the inductor and capacitor cancel each other out completely (U_L = U_C). According to Ohm’s law, the RMS voltage across the resistor (U_R) is exactly equal to the source voltage U. Therefore U_R = U = 110 V.
Step 4: Conclusion
Regardless of the value of the resistor R, in the resonance state the entire source voltage is concentrated across the resistor. Therefore U_R = 110 V.",110,V
CH258,"An RLC circuit has XL = 12 Ω, XC = 108 Ω, and a total (RMS) voltage U = 75 V. When the frequency is tripled (increased by a factor of three), what is the RMS voltage across the resistor?","Step 1: Change in parameters when frequency is increased threefold (f' = 3f)
Inductive reactance Z_L is directly proportional to frequency so Z_L' = 3 × 12 = 36 Ω. Capacitive reactance Z_C is inversely proportional to frequency so Z_C' = 108 / 3 = 36 Ω.
Step 2: Determine the circuit state
Because Z_L' = Z_C' = 36 Ω the circuit reaches electrical resonance.
Step 3: Calculate the voltage across the resistor R
At resonance, the voltages across the inductor and capacitor cancel each other out completely (U_L = U_C). Therefore the RMS voltage across the resistor (U_R) is exactly equal to the source voltage U. Therefore U_R = U = 75 V.
Step 4: Conclusion
Regardless of the value of the resistor R, in the resonance state the entire source voltage is concentrated across the resistor. Therefore U_R = 75 V.",75,V
CH259,"A circuit has XL = 35 Ω, XC = 140 Ω, and a source voltage U = 180 V. If the frequency is doubled, what is the voltage across R?","Step 1: Change in parameters when frequency is doubled (f' = 2f)
Inductive reactance Z_L is directly proportional to frequency so Z_L' = 2 × 35 = 70 Ω. Capacitive reactance Z_C is inversely proportional to frequency so Z_C' = 140 / 2 = 70 Ω.
Step 2: Determine the circuit state
Because Z_L' = Z_C' = 70 Ω the circuit reaches electrical resonance.
Step 3: Calculate the voltage across the resistor R
At the resonance state, the RMS voltages across the inductor and capacitor cancel each other out completely (U_L = U_C). Therefore the RMS voltage across the resistor (U_R) is exactly equal to the source voltage U. Therefore U_R = U = 180 V.
Step 4: Conclusion
When the frequency changes and causes the circuit to resonate, the entire source voltage is concentrated across the resistor R. Therefore U_R = 180 V.",180,V
CH260,"In a series circuit, XL = 50 Ω, XC = 450 Ω, and the total voltage U = 240 V. When the frequency is tripled, what is the RMS voltage across R?","Step 1: Change in parameters when frequency is increased threefold (f' = 3f)
Inductive reactance Z_L is directly proportional to frequency so Z_L' = 3 × 50 = 150 Ω. Capacitive reactance Z_C is inversely proportional to frequency so Z_C' = 450 / 3 = 150 Ω.
Step 2: Determine the circuit state
Because Z_L' = Z_C' = 150 Ω the circuit reaches electrical resonance.
Step 3: Calculate the voltage across the resistor R
At the resonance state, the RMS voltages across the inductor and capacitor cancel each other out completely (U_L = U_C). Therefore the RMS voltage across the resistor (U_R) reaches its maximum value and is exactly equal to the source voltage U. Therefore U_R = U = 240 V.
Step 4: Conclusion
When the frequency changes and causes the circuit to resonate, the entire RMS source voltage is concentrated across the resistor R. Therefore U_R = 240 V.",240,V
CH261,"Given XL = 28 Ω, XC = 112 Ω, and the total supply voltage U = 130 V. If the frequency is doubled, what is the RMS voltage across the resistor?","Step 1: Change in parameters when frequency is doubled (f' = 2f)
Inductive reactance Z_L is directly proportional to frequency so Z_L' = 2 × 28 = 56 Ω. Capacitive reactance Z_C is inversely proportional to frequency so Z_C' = 112 / 2 = 56 Ω.
Step 2: Determine the circuit state
Because Z_L' = Z_C' = 56 Ω the circuit reaches electrical resonance.
Step 3: Calculate the voltage across the resistor R
At the resonance state, the RMS voltages across the inductor and capacitor cancel each other out completely (U_L = U_C). Therefore the entire source voltage is concentrated across the resistor so U_R = U = 130 V.",130,V
CH262,"In an RLC circuit, XL = 10 Ω, XC = 160 Ω, and the source voltage U = 120 V. If the frequency is increased by 4 times, what is the RMS voltage across the resistor R?","Step 1: Change in parameters when frequency is increased fourfold (f' = 4f)
Inductive reactance Z_L is directly proportional to frequency so Z_L' = 4 × 10 = 40 Ω. Capacitive reactance Z_C is inversely proportional to frequency so Z_C' = 160 / 4 = 40 Ω.
Step 2: Determine the circuit state
Because Z_L' = Z_C' = 40 Ω the circuit reaches electrical resonance.
Step 3: Calculate the voltage across the resistor R
At the resonance state, the voltages across the inductor and capacitor cancel each other out completely (U_L = U_C). Therefore the RMS voltage across the resistor (U_R) is exactly equal to the source voltage U. Therefore U_R = U = 120 V.",120,V
CH263,"A circuit has XL = 7 Ω, XC = 112 Ω, and a total voltage U = 80 V. When the frequency is quadrupled (increased by a factor of 4), what is the RMS voltage across the resistor?","Step 1: Change in parameters when frequency is increased fourfold (f' = 4f)
Inductive reactance Z_L is directly proportional to frequency so Z_L' = 4 × 7 = 28 Ω. Capacitive reactance Z_C is inversely proportional to frequency so Z_C' = 112 / 4 = 28 Ω.
Step 2: Determine the circuit state
Because Z_L' = Z_C' = 28 Ω the circuit reaches electrical resonance.
Step 3: Calculate the voltage across the resistor R
At the resonance state, the RMS voltages across the inductor and capacitor are equal in magnitude but opposite in phase, so they cancel each other out completely. Therefore the RMS voltage across the resistor (U_R) is exactly equal to the source voltage U. Therefore U_R = U = 80 V.
Step 4: Conclusion
When the frequency changes and causes the circuit to resonate, the entire RMS source voltage is concentrated across the resistor R. Therefore U_R = 80 V.",80,V
CH264,"A series circuit has an inductive reactance XL = 5 Ω and a capacitive reactance XC = 180 Ω, with an applied RMS voltage of U = 100 V. If the frequency is increased by 6 times, what is the RMS voltage across R?","Step 1: Change in parameters when frequency is increased sixfold (f' = 6f)
Inductive reactance Z_L is directly proportional to frequency so Z_L' = 6 × 5 = 30 Ω. Capacitive reactance Z_C is inversely proportional to frequency so Z_C' = 180 / 6 = 30 Ω.
Step 2: Determine the circuit state
Because Z_L' = Z_C' = 30 Ω the circuit reaches electrical resonance.
Step 3: Calculate the voltage across the resistor R
At the resonance state, the voltages across the inductor and capacitor cancel each other out completely (U_L = U_C). Therefore the RMS voltage across the resistor (U_R) is exactly equal to the source voltage U. Therefore U_R = U = 100 V.
Step 4: Conclusion
When the circuit is at resonance, the entire source voltage is concentrated across the resistor R, independent of the value of R. Therefore U_R = 100 V.",100,V
CH265,"A circuit consists of XL = 25 Ω, XC = 100 Ω, R = 40 Ω, U = 120 V. If the frequency is increased by 2 times, what is the effective current in the circuit?","Step 1: Identify the initial given values: Inductive reactance XL = 25 Ω, Capacitive reactance XC = 100 Ω, Resistance R = 40 Ω, and RMS voltage U = 120 V.
Step 2: When the frequency is doubled, inductive reactance (XL) doubles because XL is directly proportional to frequency (XL = 2πfL).
Step 3: Calculate the new inductive reactance: XL' = 2 × XL = 2 × 25 Ω = 50 Ω.
Step 4: When the frequency is doubled, capacitive reactance (XC) halves because XC is inversely proportional to frequency (XC = 1/(2πfC)). Then, I = U / R = 3 A.",3,A
CH266,"A circuit has XL = 20 Ω, XC = 80 Ω, R = 30 Ω, U = 150 V. When the frequency is doubled, what is the RMS current?","Step 1: Recall how inductive reactance (XL) and capacitive reactance (XC) depend on frequency (f).
Step 2: Determine the new reactances when the frequency is doubled (f' = 2f). XL' = 2 × XL and XC' = XC / 2.
Step 3: Calculate the new values for XL' and XC'. XL' = 2 × 20 Ω = 40 Ω. XC' = 80 Ω / 2 = 40 Ω.
Step 4: Calculate the total impedance (Z) of the circuit. Assuming a series RLC circuit, Z = √(R² + (XL' - XC')²). Then, I = U / R = 5 A.",5,A
CH267,"A circuit has XL = 30 Ω, XC = 270 Ω, R = 50 Ω, U = 200 V. If the frequency is increased by a factor of 3, what will be the RMS current in the circuit?","Step 1: Identify the initial given values for resistance, inductive reactance, capacitive reactance, and RMS voltage.
Step 2: Note the change in frequency: it is increased by a factor of 3.
Step 3: Calculate the new inductive reactance (XL') since XL is directly proportional to frequency.
Step 4: Calculate the new capacitive reactance (XC') since XC is inversely proportional to frequency. Then, I = U / R = 4 A.",4,A
CH268,"An AC circuit has XL = 40 Ω, XC = 160 Ω, R = 60 Ω, U = 180 V. If the frequency is doubled, what is the RMS (effective) current?","Step 1: Identify the initial given values for the AC circuit components and voltage.
Step 2: Understand the effect of doubling the frequency on inductive reactance (XL) and capacitive reactance (XC).
Step 3: Calculate the new inductive reactance (XL') after the frequency is doubled. Since XL = 2πfL, doubling f doubles XL. XL' = 2 × 40 Ω = 80 Ω.
Step 4: Calculate the new capacitive reactance (XC') after the frequency is doubled. Since XC = 1/(2πfC), doubling f halves XC. XC' = 160 Ω / 2 = 80 Ω. Then, I = U / R = 3 A.",3,A
CH269,"In a series circuit, XL = 15 Ω, XC = 135 Ω, R = 25 Ω, and the applied voltage U = 100 V. If the frequency is tripled, what will be the RMS current?","Step 1: Identify the initial values for resistance and reactances.
Step 2: Recognize how inductive reactance (XL) and capacitive reactance (XC) change when frequency (f) is tripled. XL is directly proportional to f, and XC is inversely proportional to f.
Step 3: Calculate the new inductive reactance (XL_new) and new capacitive reactance (XC_new).
Step 4: Calculate the new total impedance (Z_new) using the formula Z_new = √(R² + (XL_new - XC_new)²). Then, I = U / R = 4 A.",4,A
CH270,"A circuit has XL = 25 Ω, XC = 225 Ω, R = 75 Ω, U = 225 V. If the frequency (f) is tripled, what will be the RMS current in the circuit?","Step 1: Identify the initial values for inductive reactance (XL), capacitive reactance (XC), resistance (R), and RMS voltage (U).
Step 2: Note that inductive reactance (XL) is directly proportional to frequency (f), and capacitive reactance (XC) is inversely proportional to frequency (f).
Step 3: Calculate the new inductive reactance (XL') after the frequency is tripled: XL' = 3 × XL_initial = 3 × 25 Ω = 75 Ω.
Step 4: Calculate the new capacitive reactance (XC') after the frequency is tripled: XC' = XC_initial / 3 = 225 Ω / 3 = 75 Ω. Then, I = U / R = 3 A.",3,A
CH271,"Given XL = 35 Ω, XC = 140 Ω, R = 35 Ω, U = 140 V. If the frequency is doubled, what will be the effective (or RMS) current?","Step 1: Identify the initial given values: R = 35 Ω, XL = 35 Ω, XC = 140 Ω, U = 140 V.
Step 2: Understand how reactance changes with frequency. Inductive reactance (XL) is directly proportional to frequency, and capacitive reactance (XC) is inversely proportional to frequency. Resistance (R) is independent of frequency.
Step 3: Calculate the new inductive reactance (XL') after the frequency is doubled. XL' = 2 × XL = 2 × 35 Ω = 70 Ω.
Step 4: Calculate the new capacitive reactance (XC') after the frequency is doubled. XC' = XC / 2 = 140 Ω / 2 = 70 Ω. Then, I = U / R = 4 A.",4,A
CH272,"In a circuit, given XL = 5 Ω, XC = 20 Ω, R = 20 Ω, and U = 80 V. If the frequency is doubled, what is the RMS current (effective current)?","Step 1: Calculate the new inductive reactance (XL') when the frequency is doubled.
Step 2: Calculate the new capacitive reactance (XC') when the frequency is doubled.
Step 3: Calculate the total impedance (Z') of the circuit with the new reactances and resistance.
Step 4: Calculate the RMS current (effective current) using the total voltage and the new impedance. Then, I = U / R = 4 A.",4,A
CH273,"In a circuit, XL = 50 Ω, XC = 200 Ω, R = 100 Ω, U = 200 V. If the frequency is doubled, what is the effective (RMS) current?","Step 1: Identify the initial given values: R = 100 Ω, XL = 50 Ω, XC = 200 Ω, U = 200 V.
Step 2: Understand that inductive reactance (XL) is directly proportional to frequency (f), so if frequency doubles, XL doubles.
Step 3: Understand that capacitive reactance (XC) is inversely proportional to frequency (f), so if frequency doubles, XC halves.
Step 4: Calculate the new inductive reactance (XL_new) after the frequency is doubled: XL_new = 2 × 50 Ω = 100 Ω. Then, I = U / R = 2 A.",2,A
CH274,"Given an AC circuit with inductive reactance XL = 30 Ω, capacitive reactance XC = 270 Ω, resistance R = 90 Ω, and an applied RMS voltage U = 270 V. If the frequency f is increased by 3 times, what will be the RMS current in the circuit?","Step 1: Identify the initial given values: Resistance R = 90 Ω, inductive reactance XL = 30 Ω, capacitive reactance XC = 270 Ω, and RMS voltage U = 270 V.
Step 2: When the frequency is increased by 3 times, the new inductive reactance XL' will be 3 times the initial XL.
Step 3: Calculate the new inductive reactance: XL' = 3 × 30 Ω = 90 Ω.
Step 4: When the frequency is increased by 3 times, the new capacitive reactance XC' will be 1/3 of the initial XC. Then, I = U / R = 3 A.",3,A
CH275,"An AC circuit has XL = 25 Ω, XC = 100 Ω, R = 40 Ω, and U = 120 V. If the frequency is doubled, what is the power consumed by resistor R?","Step 1: Identify the initial resistance (R), inductive reactance (XL), capacitive reactance (XC), and voltage (U).
Step 2: Determine how doubling the frequency affects the inductive reactance (XL') and capacitive reactance (XC').
Step 3: Calculate the new inductive reactance (XL') after the frequency is doubled.
Step 4: Calculate the new capacitive reactance (XC') after the frequency is doubled. Then, P = I²R = 360 W.",360,W
CH276,"In a circuit, XL = 40 Ω, XC = 160 Ω, R = 60 Ω, U = 180 V. If the frequency f is doubled, what is the power dissipated across R?","Step 1: Identify the initial given values: R = 60 Ω, XL (initial) = 40 Ω, XC (initial) = 160 Ω, and RMS voltage U = 180 V.
Step 2: Recall that inductive reactance XL is directly proportional to frequency (XL = 2πfL) and capacitive reactance XC is inversely proportional to frequency (XC = 1/(2πfC)).
Step 3: If the frequency f is doubled, the new inductive reactance XL_new will be 2 × XL (initial) = 2 × 40 Ω = 80 Ω.
Step 4: If the frequency f is doubled, the new capacitive reactance XC_new will be 1/2 × XC (initial) = 1/2 × 160 Ω = 80 Ω. Then, P = I²R = 540 W.",540,W
CH277,"In an AC circuit, XL = 20 Ω, XC = 80 Ω, R = 30 Ω, and the applied voltage U = 150 V. If the frequency is doubled, what is the power dissipated by R?","Step 1: Identify the initial given values for inductive reactance (XL), capacitive reactance (XC), resistance (R), and applied voltage (U).
Step 2: Understand that if the frequency (f) is doubled, the inductive reactance (XL) will double (XL' = 2 × XL).
Step 3: Calculate the new inductive reactance: XL' = 2 × 20 Ω = 40 Ω.
Step 4: Understand that if the frequency (f) is doubled, the capacitive reactance (XC) will halve (XC' = XC / 2). Then, P = I²R = 750 W.",750,W
CH278,"A circuit has XL = 15 Ω, XC = 135 Ω, R = 25 Ω, and U = 100 V. If the frequency is increased by 3 times, what is the power consumed by R?","Step 1: The initial inductive reactance is XL = 15 Ω.
Step 2: The initial capacitive reactance is XC = 135 Ω.
Step 3: The resistance is R = 25 Ω.
Step 4: The RMS voltage is U = 100 V. Then, P = I²R = 400 W.",400,W
CH279,"In an RLC circuit, XL = 30 Ω, XC = 270 Ω, R = 50 Ω, and the source voltage U = 200 V. If the frequency (f) is tripled, what is the power consumed by the resistor?","Step 1: Understand how inductive and capacitive reactances change with frequency. Inductive reactance (XL) is directly proportional to frequency, while capacitive reactance (XC) is inversely proportional to frequency.
Step 2: Calculate the new inductive reactance (XL_new) when the frequency is tripled. Since XL is proportional to frequency, XL_new = 3 × XL_initial = 3 × 30 Ω = 90 Ω.
Step 3: Calculate the new capacitive reactance (XC_new) when the frequency is tripled. Since XC is inversely proportional to frequency, XC_new = XC_initial / 3 = 270 Ω / 3 = 90 Ω.
Step 4: Calculate the total impedance (Z_new) of the circuit using R = 50 Ω, XL_new = 90 Ω, and XC_new = 90 Ω. The formula for impedance is Z = √(R² + (XL - XC)²), so Z_new = √((50 Ω)² + (90 Ω - 90 Ω)²) = √((50 Ω)² + (0 Ω)²) = 50 Ω. Then, P = I²R = 800 W.",800,W
CH280,"In an AC circuit, the inductive reactance XL = 40 Ω, the capacitive reactance XC = 160 Ω, the resistance R = 80 Ω, and the applied voltage U = 160 V. If the frequency is doubled, what will be the power dissipated by the resistor R?","Step 1: Identify the initial given values: resistance R = 80 Ω, initial inductive reactance XL1 = 40 Ω, initial capacitive reactance XC1 = 160 Ω, and applied voltage U = 160 V.
Step 2: Understand that inductive reactance XL is directly proportional to frequency (XL = 2πfL).
Step 3: If the frequency is doubled, the new inductive reactance XL2 will be twice the initial value: XL2 = 2 × XL1.
Step 4: Calculate the new inductive reactance: XL2 = 2 × 40 Ω = 80 Ω. Then, P = I²R = 320 W.",320,W
CH341,An inductor L = 0.10 H and a capacitor C = 50 µF are connected in series. Calculate the resonant frequency f0 of the circuit.,"Step 1: Identify the given values for inductance (L) and capacitance (C).
Step 2: The inductance L = 0.10 H.
Step 3: The capacitance C = 50 µF.
Step 4: Convert the capacitance to Farads: C = 50 × 10⁻⁶ F. Then, f0 = 71.18 Hz",71.18,Hz
CH342,"Given L = 0.20 H, C = 80 µF. Determine the resonant frequency f0.","Step 1: Identify the given inductance L = 0.20 H and capacitance C = 80 µF.
Step 2: Convert the capacitance from microfarads to farads: C = 80 × 10⁻⁶ F.
Step 3: Recall the formula for the resonant frequency f0 of an LC circuit: f0 = 1 / (2π√(LC)).
Step 4: Substitute the given values into the formula: f0 = 1 / (2π√(0.20 H × 80 × 10⁻⁶ F)) = 39.79 Hz.",39.79,Hz
CH343,L = 0.05 H and C = 40 µF. Calculate the resonant frequency (f0) of the circuit.,"Step 1: Identify the given inductance L = 0.05 H.
Step 2: Identify the given capacitance C = 40 µF.
Step 3: Convert capacitance from microfarads (µF) to Farads (F): C = 40 × 10⁻⁶ F.
Step 4: Recall the formula for resonant frequency (f0) of an LC circuit: f0 = 1 / (2π√LC) = 112.54 Hz.",112.54,Hz
CH344,A circuit has L = 0.08 H and C = 100 µF. Calculate f0.,"Step 1: Identify the given values for inductance (L) and capacitance (C).
Step 2: Convert the capacitance from microfarads (µF) to farads (F).
Step 3: Recall the formula for the resonant frequency (f0) of an LC circuit.
Step 4: Substitute the values of L and C into the formula. Then, f0 = 56.27 Hz.",56.27,Hz
